project_id,project_location_id,geoname_id,transactions_start_year,transactions_end_year,even_split_commitments,even_split_disbursements
P039929,P039929_865543,865543,1997,2007,670324.3496,805477.3481
P039929,P039929_865544,865544,1997,2007,670324.3496,805477.3481
P039929,P039929_865540,865540,1997,2007,670324.3496,805477.3481
P039929,P039929_616025,616025,1997,2007,670324.3496,805477.3481
P039929,P039929_614935,614935,1997,2007,670324.3496,805477.3481
P059055,P059055_7669387,7669387,1998,2001,179144.8258,160829.4748
P059055,P059055_8216045,8216045,1998,2001,179144.8258,160829.4748
P059055,P059055_8221235,8221235,1998,2001,179144.8258,160829.4748
P059055,P059055_8714387,8714387,1998,2001,179144.8258,160829.4748
P059055,P059055_8221285,8221285,1998,2001,179144.8258,160829.4748
P059055,P059055_8221261,8221261,1998,2001,179144.8258,160829.4748
P059055,P059055_8221283,8221283,1998,2001,179144.8258,160829.4748
P059055,P059055_8221269,8221269,1998,2001,179144.8258,160829.4748
P059055,P059055_8238355,8238355,1998,2001,179144.8258,160829.4748
P059055,P059055_8238387,8238387,1998,2001,179144.8258,160829.4748
P059055,P059055_8216066,8216066,1998,2001,179144.8258,160829.4748
P059055,P059055_7670506,7670506,1998,2001,179144.8258,160829.4748
P059055,P059055_1220854,1220854,1998,2001,179144.8258,160829.4748
P059055,P059055_7669388,7669388,1998,2001,179144.8258,160829.4748
P059055,P059055_1221965,1221965,1998,2001,179144.8258,160829.4748
P059055,P059055_1221321,1221321,1998,2001,179144.8258,160829.4748
P059055,P059055_1221194,1221194,1998,2001,179144.8258,160829.4748
P059055,P059055_1221091,1221091,1998,2001,179144.8258,160829.4748
P059055,P059055_1220905,1220905,1998,2001,179144.8258,160829.4748
P059055,P059055_1220750,1220750,1998,2001,179144.8258,160829.4748
P059055,P059055_1220479,1220479,1998,2001,179144.8258,160829.4748
P059055,P059055_1220446,1220446,1998,2001,179144.8258,160829.4748
P059055,P059055_1220163,1220163,1998,2001,179144.8258,160829.4748
P059055,P059055_1221918,1221918,1998,2001,179144.8258,160829.4748
P059055,P059055_1221529,1221529,1998,2001,179144.8258,160829.4748
P059055,P059055_1221279,1221279,1998,2001,179144.8258,160829.4748
P059055,P059055_1221099,1221099,1998,2001,179144.8258,160829.4748
P059055,P059055_8277118,8277118,1998,2001,179144.8258,160829.4748
P059055,P059055_1334164,1334164,1998,2001,179144.8258,160829.4748
P059055,P059055_1220435,1220435,1998,2001,179144.8258,160829.4748
P059055,P059055_1220566,1220566,1998,2001,179144.8258,160829.4748
P059055,P059055_1221692,1221692,1998,2001,179144.8258,160829.4748
P059055,P059055_6452615,6452615,1998,2001,179144.8258,160829.4748
P059055,P059055_1347488,1347488,1998,2001,179144.8258,160829.4748
P059055,P059055_1221092,1221092,1998,2001,179144.8258,160829.4748
P059055,P059055_1220140,1220140,1998,2001,179144.8258,160829.4748
P059305,P059305_1904793,1904793,1999,2003,1305332.864,1266469.326
P059305,P059305_1656537,1656537,1999,2003,1305332.864,1266469.326
P042540,P042540_1632723,1632723,1996,2003,706964.3744,465920.5659
P042540,P042540_1630933,1630933,1996,2003,706964.3744,465920.5659
P042540,P042540_9846666,9846666,1996,2003,706964.3744,465920.5659
P042540,P042540_1651856,1651856,1996,2003,706964.3744,465920.5659
P042540,P042540_1651608,1651608,1996,2003,706964.3744,465920.5659
P042540,P042540_1649264,1649264,1996,2003,706964.3744,465920.5659
P042540,P042540_1648758,1648758,1996,2003,706964.3744,465920.5659
P042540,P042540_1647498,1647498,1996,2003,706964.3744,465920.5659
P042540,P042540_1646169,1646169,1996,2003,706964.3744,465920.5659
P042540,P042540_9165840,9165840,1996,2003,706964.3744,465920.5659
P042540,P042540_1642569,1642569,1996,2003,706964.3744,465920.5659
P042540,P042540_7086954,7086954,1996,2003,706964.3744,465920.5659
P042540,P042540_8562628,8562628,1996,2003,706964.3744,465920.5659
P042540,P042540_9165982,9165982,1996,2003,706964.3744,465920.5659
P042540,P042540_1636422,1636422,1996,2003,706964.3744,465920.5659
P042540,P042540_1634727,1634727,1996,2003,706964.3744,465920.5659
P042540,P042540_1634193,1634193,1996,2003,706964.3744,465920.5659
P042540,P042540_1632977,1632977,1996,2003,706964.3744,465920.5659
P042540,P042540_1631990,1631990,1996,2003,706964.3744,465920.5659
P042540,P042540_1629746,1629746,1996,2003,706964.3744,465920.5659
P042540,P042540_1628896,1628896,1996,2003,706964.3744,465920.5659
P042540,P042540_8541932,8541932,1996,2003,706964.3744,465920.5659
P042540,P042540_1627182,1627182,1996,2003,706964.3744,465920.5659
P042540,P042540_1626193,1626193,1996,2003,706964.3744,465920.5659
P042540,P042540_8594735,8594735,1996,2003,706964.3744,465920.5659
P042540,P042540_1625545,1625545,1996,2003,706964.3744,465920.5659
P042540,P042540_1623839,1623839,1996,2003,706964.3744,465920.5659
P042540,P042540_1628471,1628471,1996,2003,706964.3744,465920.5659
P042540,P042540_1627893,1627893,1996,2003,706964.3744,465920.5659
P042540,P042540_1650535,1650535,1996,2003,706964.3744,465920.5659
P042540,P042540_1642669,1642669,1996,2003,706964.3744,465920.5659
P042540,P042540_1641898,1641898,1996,2003,706964.3744,465920.5659
P042540,P042540_1626231,1626231,1996,2003,706964.3744,465920.5659
P042540,P042540_1621176,1621176,1996,2003,706964.3744,465920.5659
P042540,P042540_1642907,1642907,1996,2003,706964.3744,465920.5659
P042540,P042540_1642668,1642668,1996,2003,706964.3744,465920.5659
P042540,P042540_1641897,1641897,1996,2003,706964.3744,465920.5659
P042540,P042540_1633791,1633791,1996,2003,706964.3744,465920.5659
P042540,P042540_1215638,1215638,1996,2003,706964.3744,465920.5659
P042540,P042540_1626229,1626229,1996,2003,706964.3744,465920.5659
P042540,P042540_1213642,1213642,1996,2003,706964.3744,465920.5659
P042540,P042540_1649147,1649147,1996,2003,706964.3744,465920.5659
P042540,P042540_1642856,1642856,1996,2003,706964.3744,465920.5659
P042540,P042540_1638535,1638535,1996,2003,706964.3744,465920.5659
P042540,P042540_1636627,1636627,1996,2003,706964.3744,465920.5659
P042540,P042540_1629652,1629652,1996,2003,706964.3744,465920.5659
P042540,P042540_1641899,1641899,1996,2003,706964.3744,465920.5659
P042540,P042540_1626232,1626232,1996,2003,706964.3744,465920.5659
P042540,P042540_1626196,1626196,1996,2003,706964.3744,465920.5659
P042540,P042540_1642672,1642672,1996,2003,706964.3744,465920.5659
P042540,P042540_1641900,1641900,1996,2003,706964.3744,465920.5659
P042540,P042540_1633792,1633792,1996,2003,706964.3744,465920.5659
P042540,P042540_1996549,1996549,1996,2003,706964.3744,465920.5659
P042540,P042540_1626197,1626197,1996,2003,706964.3744,465920.5659
P042540,P042540_10124010,10124010,1996,2003,706964.3744,465920.5659
P008523,P008523_9192641,9192641,1996,2001,586973.685,504566.9058
P008523,P008523_8357767,8357767,1996,2001,586973.685,504566.9058
P008523,P008523_1527920,1527920,1996,2001,586973.685,504566.9058
P008523,P008523_1528261,1528261,1996,2001,586973.685,504566.9058
P008523,P008523_8537999,8537999,1996,2001,586973.685,504566.9058
P008523,P008523_8139375,8139375,1996,2001,586973.685,504566.9058
P008523,P008523_7649245,7649245,1996,2001,586973.685,504566.9058
P008523,P008523_9165682,9165682,1996,2001,586973.685,504566.9058
P008523,P008523_1528867,1528867,1996,2001,586973.685,504566.9058
P008523,P008523_8739771,8739771,1996,2001,586973.685,504566.9058
P008523,P008523_7910403,7910403,1996,2001,586973.685,504566.9058
P008523,P008523_9165774,9165774,1996,2001,586973.685,504566.9058
P008523,P008523_9165680,9165680,1996,2001,586973.685,504566.9058
P008523,P008523_8139376,8139376,1996,2001,586973.685,504566.9058
P008523,P008523_1528472,1528472,1996,2001,586973.685,504566.9058
P008523,P008523_8739737,8739737,1996,2001,586973.685,504566.9058
P008523,P008523_10237012,10237012,1996,2001,586973.685,504566.9058
P008523,P008523_7654212,7654212,1996,2001,586973.685,504566.9058
P008523,P008523_1222671,1222671,1996,2001,586973.685,504566.9058
P008523,P008523_9165129,9165129,1996,2001,586973.685,504566.9058
P008523,P008523_7910404,7910404,1996,2001,586973.685,504566.9058
P008523,P008523_1527974,1527974,1996,2001,586973.685,504566.9058
P008523,P008523_9165773,9165773,1996,2001,586973.685,504566.9058
P008523,P008523_1222597,1222597,1996,2001,586973.685,504566.9058
P008523,P008523_9165692,9165692,1996,2001,586973.685,504566.9058
P008523,P008523_7667441,7667441,1996,2001,586973.685,504566.9058
P008523,P008523_10237161,10237161,1996,2001,586973.685,504566.9058
P008523,P008523_7910405,7910405,1996,2001,586973.685,504566.9058
P008523,P008523_9165683,9165683,1996,2001,586973.685,504566.9058
P008523,P008523_1527509,1527509,1996,2001,586973.685,504566.9058
P008523,P008523_1527358,1527358,1996,2001,586973.685,504566.9058
P008523,P008523_7910407,7910407,1996,2001,586973.685,504566.9058
P008523,P008523_1527296,1527296,1996,2001,586973.685,504566.9058
P008523,P008523_9165780,9165780,1996,2001,586973.685,504566.9058
P008523,P008523_1527194,1527194,1996,2001,586973.685,504566.9058
P008523,P008523_8308862,8308862,1996,2001,586973.685,504566.9058
P008523,P008523_8046904,8046904,1996,2001,586973.685,504566.9058
P008523,P008523_7667445,7667445,1996,2001,586973.685,504566.9058
P008523,P008523_1538652,1538652,1996,2001,586973.685,504566.9058
P008523,P008523_1528334,1528334,1996,2001,586973.685,504566.9058
P008523,P008523_1527590,1527590,1996,2001,586973.685,504566.9058
P008523,P008523_1527297,1527297,1996,2001,586973.685,504566.9058
P040197,P040197_8693133,8693133,1998,2003,2840725.095,2747638.285
P040197,P040197_9161306,9161306,1998,2003,2840725.095,2747638.285
P040197,P040197_9166062,9166062,1998,2003,2840725.095,2747638.285
P040197,P040197_9166071,9166071,1998,2003,2840725.095,2747638.285
P040197,P040197_8335429,8335429,1998,2003,2840725.095,2747638.285
P040197,P040197_8335435,8335435,1998,2003,2840725.095,2747638.285
P040197,P040197_3615682,3615682,1998,2003,2840725.095,2747638.285
P040197,P040197_3620266,3620266,1998,2003,2840725.095,2747638.285
P040197,P040197_3620678,3620678,1998,2003,2840725.095,2747638.285
P040197,P040197_3620543,3620543,1998,2003,2840725.095,2747638.285
P040197,P040197_3620169,3620169,1998,2003,2840725.095,2747638.285
P040197,P040197_3618951,3618951,1998,2003,2840725.095,2747638.285
P040197,P040197_3617564,3617564,1998,2003,2840725.095,2747638.285
P040197,P040197_3617168,3617168,1998,2003,2840725.095,2747638.285
P040197,P040197_3617153,3617153,1998,2003,2840725.095,2747638.285
P040197,P040197_3616887,3616887,1998,2003,2840725.095,2747638.285
P040197,P040197_3616697,3616697,1998,2003,2840725.095,2747638.285
P040197,P040197_3616347,3616347,1998,2003,2840725.095,2747638.285
P040197,P040197_3616087,3616087,1998,2003,2840725.095,2747638.285
P040197,P040197_3615729,3615729,1998,2003,2840725.095,2747638.285
P001785,P001785_7874406,7874406,2001,2007,7228928.514,7217318.802
P001785,P001785_9072735,9072735,2001,2007,7228928.514,7217318.802
P001785,P001785_7873985,7873985,2001,2007,7228928.514,7217318.802
P001785,P001785_7646374,7646374,2001,2007,7228928.514,7217318.802
P001785,P001785_1090080,1090080,2001,2007,7228928.514,7217318.802
P001785,P001785_8693192,8693192,2001,2007,7228928.514,7217318.802
P001785,P001785_7909715,7909715,2001,2007,7228928.514,7217318.802
P001785,P001785_1038879,1038879,2001,2007,7228928.514,7217318.802
P001785,P001785_7909714,7909714,2001,2007,7228928.514,7217318.802
P001785,P001785_1040989,1040989,2001,2007,7228928.514,7217318.802
P001785,P001785_1052944,1052944,2001,2007,7228928.514,7217318.802
P001785,P001785_1045289,1045289,2001,2007,7228928.514,7217318.802
P001785,P001785_1105527,1105527,2001,2007,7228928.514,7217318.802
P001785,P001785_1024688,1024688,2001,2007,7228928.514,7217318.802
P001785,P001785_1039536,1039536,2001,2007,7228928.514,7217318.802
P001785,P001785_1035175,1035175,2001,2007,7228928.514,7217318.802
P001785,P001785_1033828,1033828,2001,2007,7228928.514,7217318.802
P001785,P001785_1031835,1031835,2001,2007,7228928.514,7217318.802
P001785,P001785_1024292,1024292,2001,2007,7228928.514,7217318.802
P001785,P001785_1040652,1040652,2001,2007,7228928.514,7217318.802
P001785,P001785_1046058,1046058,2001,2007,7228928.514,7217318.802
P001785,P001785_1045110,1045110,2001,2007,7228928.514,7217318.802
P001785,P001785_1040947,1040947,2001,2007,7228928.514,7217318.802
P001785,P001785_1040649,1040649,2001,2007,7228928.514,7217318.802
P001785,P001785_1033354,1033354,2001,2007,7228928.514,7217318.802
P001785,P001785_1024312,1024312,2001,2007,7228928.514,7217318.802
P001785,P001785_1026804,1026804,2001,2007,7228928.514,7217318.802
P001785,P001785_1026010,1026010,2001,2007,7228928.514,7217318.802
P001808,P001808_1049858,1049858,2001,2007,1249444.435,1258171.911
P001808,P001808_7874115,7874115,2001,2007,1249444.435,1258171.911
P001808,P001808_1050368,1050368,2001,2007,1249444.435,1258171.911
P001808,P001808_1042256,1042256,2001,2007,1249444.435,1258171.911
P001808,P001808_1038896,1038896,2001,2007,1249444.435,1258171.911
P001808,P001808_1033356,1033356,2001,2007,1249444.435,1258171.911
P001808,P001808_1040652,1040652,2001,2007,1249444.435,1258171.911
P001808,P001808_1051823,1051823,2001,2007,1249444.435,1258171.911
P001808,P001808_1046058,1046058,2001,2007,1249444.435,1258171.911
P001808,P001808_1045110,1045110,2001,2007,1249444.435,1258171.911
P001808,P001808_1040947,1040947,2001,2007,1249444.435,1258171.911
P001808,P001808_1040649,1040649,2001,2007,1249444.435,1258171.911
P001808,P001808_1033354,1033354,2001,2007,1249444.435,1258171.911
P001808,P001808_1024312,1024312,2001,2007,1249444.435,1258171.911
P001808,P001808_1026010,1026010,2001,2007,1249444.435,1258171.911
P001808,P001808_9072728,9072728,2001,2007,1249444.435,1258171.911
P001808,P001808_7874018,7874018,2001,2007,1249444.435,1258171.911
P002797,P002797_159239,159239,2001,2010,12702685.08,11779942.73
P002797,P002797_157383,157383,2001,2010,12702685.08,11779942.73
P002797,P002797_157253,157253,2001,2010,12702685.08,11779942.73
P002797,P002797_7840038,7840038,2001,2010,12702685.08,11779942.73
P002797,P002797_150487,150487,2001,2010,12702685.08,11779942.73
P002797,P002797_159242,159242,2001,2010,12702685.08,11779942.73
P002797,P002797_157977,157977,2001,2010,12702685.08,11779942.73
P002797,P002797_157377,157377,2001,2010,12702685.08,11779942.73
P002797,P002797_157379,157379,2001,2010,12702685.08,11779942.73
P002797,P002797_149791,149791,2001,2010,12702685.08,11779942.73
P002797,P002797_149358,149358,2001,2010,12702685.08,11779942.73
P002797,P002797_149070,149070,2001,2010,12702685.08,11779942.73
P002797,P002797_9072682,9072682,2001,2010,12702685.08,11779942.73
P002797,P002797_160263,160263,2001,2010,12702685.08,11779942.73
P002797,P002797_160260,160260,2001,2010,12702685.08,11779942.73
P002797,P002797_9072680,9072680,2001,2010,12702685.08,11779942.73
P002797,P002797_149776,149776,2001,2010,12702685.08,11779942.73
P002952,P002952_7056273,7056273,2002,2009,3073841.593,3094399.641
P002952,P002952_443782,443782,2002,2009,3073841.593,3094399.641
P002952,P002952_8030566,8030566,2002,2009,3073841.593,3094399.641
P002952,P002952_8030568,8030568,2002,2009,3073841.593,3094399.641
P002952,P002952_7056275,7056275,2002,2009,3073841.593,3094399.641
P002952,P002952_8030560,8030560,2002,2009,3073841.593,3094399.641
P002952,P002952_7056276,7056276,2002,2009,3073841.593,3094399.641
P002952,P002952_7056278,7056278,2002,2009,3073841.593,3094399.641
P002952,P002952_443327,443327,2002,2009,3073841.593,3094399.641
P002952,P002952_443328,443328,2002,2009,3073841.593,3094399.641
P002952,P002952_7056279,7056279,2002,2009,3073841.593,3094399.641
P002952,P002952_234411,234411,2002,2009,3073841.593,3094399.641
P002952,P002952_7056283,7056283,2002,2009,3073841.593,3094399.641
P002952,P002952_443331,443331,2002,2009,3073841.593,3094399.641
P002952,P002952_7056286,7056286,2002,2009,3073841.593,3094399.641
P002952,P002952_448215,448215,2002,2009,3073841.593,3094399.641
P002952,P002952_443785,443785,2002,2009,3073841.593,3094399.641
P002952,P002952_8030572,8030572,2002,2009,3073841.593,3094399.641
P002952,P002952_443346,443346,2002,2009,3073841.593,3094399.641
P002952,P002952_7056289,7056289,2002,2009,3073841.593,3094399.641
P002952,P002952_8030565,8030565,2002,2009,3073841.593,3094399.641
P002952,P002952_443347,443347,2002,2009,3073841.593,3094399.641
P002952,P002952_443348,443348,2002,2009,3073841.593,3094399.641
P002952,P002952_8030562,8030562,2002,2009,3073841.593,3094399.641
P002952,P002952_443349,443349,2002,2009,3073841.593,3094399.641
P002952,P002952_443356,443356,2002,2009,3073841.593,3094399.641
P002952,P002952_443357,443357,2002,2009,3073841.593,3094399.641
P002952,P002952_448221,448221,2002,2009,3073841.593,3094399.641
P002952,P002952_8030561,8030561,2002,2009,3073841.593,3094399.641
P002952,P002952_443360,443360,2002,2009,3073841.593,3094399.641
P002952,P002952_8030570,8030570,2002,2009,3073841.593,3094399.641
P002952,P002952_7869939,7869939,2002,2009,3073841.593,3094399.641
P002952,P002952_8030567,8030567,2002,2009,3073841.593,3094399.641
P002952,P002952_7056295,7056295,2002,2009,3073841.593,3094399.641
P002952,P002952_448222,448222,2002,2009,3073841.593,3094399.641
P002952,P002952_443362,443362,2002,2009,3073841.593,3094399.641
P002952,P002952_8030569,8030569,2002,2009,3073841.593,3094399.641
P002952,P002952_443365,443365,2002,2009,3073841.593,3094399.641
P002952,P002952_448225,448225,2002,2009,3073841.593,3094399.641
P002952,P002952_8030563,8030563,2002,2009,3073841.593,3094399.641
P003227,P003227_8714549,8714549,2000,2005,884546.5133,929860.849
P003227,P003227_919006,919006,2000,2005,884546.5133,929860.849
P003227,P003227_917743,917743,2000,2005,884546.5133,929860.849
P003227,P003227_916082,916082,2000,2005,884546.5133,929860.849
P003227,P003227_7671220,7671220,2000,2005,884546.5133,929860.849
P003227,P003227_915082,915082,2000,2005,884546.5133,929860.849
P003227,P003227_914956,914956,2000,2005,884546.5133,929860.849
P003227,P003227_8285556,8285556,2000,2005,884546.5133,929860.849
P003227,P003227_911144,911144,2000,2005,884546.5133,929860.849
P003227,P003227_910107,910107,2000,2005,884546.5133,929860.849
P003227,P003227_909857,909857,2000,2005,884546.5133,929860.849
P003227,P003227_909134,909134,2000,2005,884546.5133,929860.849
P003227,P003227_8285557,8285557,2000,2005,884546.5133,929860.849
P003227,P003227_907108,907108,2000,2005,884546.5133,929860.849
P003227,P003227_906042,906042,2000,2005,884546.5133,929860.849
P003227,P003227_905389,905389,2000,2005,884546.5133,929860.849
P003227,P003227_901339,901339,2000,2005,884546.5133,929860.849
P003227,P003227_898909,898909,2000,2005,884546.5133,929860.849
P003227,P003227_919009,919009,2000,2005,884546.5133,929860.849
P003227,P003227_918385,918385,2000,2005,884546.5133,929860.849
P003227,P003227_917748,917748,2000,2005,884546.5133,929860.849
P003227,P003227_915883,915883,2000,2005,884546.5133,929860.849
P003227,P003227_915086,915086,2000,2005,884546.5133,929860.849
P003227,P003227_914959,914959,2000,2005,884546.5133,929860.849
P003227,P003227_913029,913029,2000,2005,884546.5133,929860.849
P003227,P003227_912820,912820,2000,2005,884546.5133,929860.849
P003227,P003227_912036,912036,2000,2005,884546.5133,929860.849
P003227,P003227_911148,911148,2000,2005,884546.5133,929860.849
P003227,P003227_909863,909863,2000,2005,884546.5133,929860.849
P003227,P003227_908534,908534,2000,2005,884546.5133,929860.849
P003227,P003227_907452,907452,2000,2005,884546.5133,929860.849
P003227,P003227_907111,907111,2000,2005,884546.5133,929860.849
P003227,P003227_906044,906044,2000,2005,884546.5133,929860.849
P003227,P003227_905395,905395,2000,2005,884546.5133,929860.849
P003227,P003227_899859,899859,2000,2005,884546.5133,929860.849
P003227,P003227_895909,895909,2000,2005,884546.5133,929860.849
P003227,P003227_910111,910111,2000,2005,884546.5133,929860.849
P003227,P003227_901344,901344,2000,2005,884546.5133,929860.849
P006449,P006449_6320043,6320043,2000,2011,5110713.188,7520644.096
P006449,P006449_3406441,3406441,2000,2011,5110713.188,7520644.096
P006449,P006449_3403145,3403145,2000,2011,5110713.188,7520644.096
P006449,P006449_6320050,6320050,2000,2011,5110713.188,7520644.096
P006449,P006449_3401544,3401544,2000,2011,5110713.188,7520644.096
P006449,P006449_6320062,6320062,2000,2011,5110713.188,7520644.096
P006449,P006449_6324294,6324294,2000,2011,5110713.188,7520644.096
P006449,P006449_3397572,3397572,2000,2011,5110713.188,7520644.096
P006449,P006449_3397146,3397146,2000,2011,5110713.188,7520644.096
P006449,P006449_6319727,6319727,2000,2011,5110713.188,7520644.096
P006449,P006449_6324296,6324296,2000,2011,5110713.188,7520644.096
P006449,P006449_3395448,3395448,2000,2011,5110713.188,7520644.096
P006449,P006449_3394754,3394754,2000,2011,5110713.188,7520644.096
P006449,P006449_6324298,6324298,2000,2011,5110713.188,7520644.096
P006449,P006449_6320089,6320089,2000,2011,5110713.188,7520644.096
P006449,P006449_3391418,3391418,2000,2011,5110713.188,7520644.096
P006449,P006449_3389385,3389385,2000,2011,5110713.188,7520644.096
P006449,P006449_3397909,3397909,2000,2011,5110713.188,7520644.096
P006449,P006449_3390433,3390433,2000,2011,5110713.188,7520644.096
P006449,P006449_3399415,3399415,2000,2011,5110713.188,7520644.096
P006449,P006449_3402362,3402362,2000,2011,5110713.188,7520644.096
P006449,P006449_3406144,3406144,2000,2011,5110713.188,7520644.096
P006449,P006449_3396018,3396018,2000,2011,5110713.188,7520644.096
P006449,P006449_3407247,3407247,2000,2011,5110713.188,7520644.096
P006449,P006449_3388725,3388725,2000,2011,5110713.188,7520644.096
P006449,P006449_3396655,3396655,2000,2011,5110713.188,7520644.096
P006449,P006449_3394188,3394188,2000,2011,5110713.188,7520644.096
P006449,P006449_3397668,3397668,2000,2011,5110713.188,7520644.096
P006449,P006449_3402447,3402447,2000,2011,5110713.188,7520644.096
P006449,P006449_3406132,3406132,2000,2011,5110713.188,7520644.096
P006449,P006449_3386357,3386357,2000,2011,5110713.188,7520644.096
P006449,P006449_3401727,3401727,2000,2011,5110713.188,7520644.096
P006449,P006449_3405952,3405952,2000,2011,5110713.188,7520644.096
P006449,P006449_3407234,3407234,2000,2011,5110713.188,7520644.096
P007077,P007077_9155660,9155660,2006,2011,844694.8343,
P007077,P007077_3652108,3652108,2006,2011,844694.8343,
P007077,P007077_3652572,3652572,2006,2011,844694.8343,
P007077,P007077_3652683,3652683,2006,2011,844694.8343,
P007077,P007077_3652785,3652785,2006,2011,844694.8343,
P007077,P007077_3653158,3653158,2006,2011,844694.8343,
P007077,P007077_3653692,3653692,2006,2011,844694.8343,
P007077,P007077_3657508,3657508,2006,2011,844694.8343,
P007077,P007077_3658919,3658919,2006,2011,844694.8343,
P007077,P007077_3660343,3660343,2006,2011,844694.8343,
P007077,P007077_3660634,3660634,2006,2011,844694.8343,
P007077,P007077_3658915,3658915,2006,2011,844694.8343,
P007077,P007077_3658121,3658121,2006,2011,844694.8343,
P007077,P007077_3655848,3655848,2006,2011,844694.8343,
P007077,P007077_3657129,3657129,2006,2011,844694.8343,
P007077,P007077_3654910,3654910,2006,2011,844694.8343,
P007077,P007077_3652720,3652720,2006,2011,844694.8343,
P007077,P007077_3650380,3650380,2006,2011,844694.8343,
P007077,P007077_3657509,3657509,2006,2011,844694.8343,
P007077,P007077_3650445,3650445,2006,2011,844694.8343,
P007077,P007077_3654592,3654592,2006,2011,844694.8343,
P007077,P007077_3655635,3655635,2006,2011,844694.8343,
P007077,P007077_3658195,3658195,2006,2011,844694.8343,
P007077,P007077_3658766,3658766,2006,2011,844694.8343,
P007077,P007077_3659237,3659237,2006,2011,844694.8343,
P007077,P007077_3660130,3660130,2006,2011,844694.8343,
P008286,P008286_7669114,7669114,2003,2010,3010531.32,3410753.282
P008286,P008286_147997,147997,2003,2010,3010531.32,3410753.282
P008286,P008286_148330,148330,2003,2010,3010531.32,3410753.282
P008286,P008286_147429,147429,2003,2010,3010531.32,3410753.282
P008286,P008286_587084,587084,2003,2010,3010531.32,3410753.282
P008286,P008286_148615,148615,2003,2010,3010531.32,3410753.282
P008286,P008286_146879,146879,2003,2010,3010531.32,3410753.282
P008286,P008286_586112,586112,2003,2010,3010531.32,3410753.282
P008286,P008286_147983,147983,2003,2010,3010531.32,3410753.282
P008286,P008286_586001,586001,2003,2010,3010531.32,3410753.282
P008286,P008286_585786,585786,2003,2010,3010531.32,3410753.282
P008286,P008286_147287,147287,2003,2010,3010531.32,3410753.282
P008286,P008286_147284,147284,2003,2010,3010531.32,3410753.282
P008286,P008286_584583,584583,2003,2010,3010531.32,3410753.282
P008615,P008615_7530749,7530749,2000,2008,5465623.826,5895070.155
P008615,P008615_7530840,7530840,2000,2008,5465623.826,5895070.155
P008615,P008615_3083955,3083955,2000,2008,5465623.826,5895070.155
P008615,P008615_3099424,3099424,2000,2008,5465623.826,5895070.155
P008615,P008615_3099434,3099434,2000,2008,5465623.826,5895070.155
P008615,P008615_3083829,3083829,2000,2008,5465623.826,5895070.155
P008615,P008615_3098444,3098444,2000,2008,5465623.826,5895070.155
P008615,P008615_3089178,3089178,2000,2008,5465623.826,5895070.155
P008615,P008615_3082227,3082227,2000,2008,5465623.826,5895070.155
P009127,P009127_1514386,1514386,2003,2013,14450550.34,13200013.51
P009127,P009127_1514037,1514037,2003,2013,14450550.34,13200013.51
P009127,P009127_1512698,1512698,2003,2013,14450550.34,13200013.51
P009127,P009127_1512534,1512534,2003,2013,14450550.34,13200013.51
P009127,P009127_453752,453752,2003,2013,14450550.34,13200013.51
P009972,P009972_1278995,1278995,2000,2007,23545785.76,18432103.4
P009972,P009972_1278150,1278150,2000,2007,23545785.76,18432103.4
P009972,P009972_1272980,1272980,2000,2007,23545785.76,18432103.4
P009972,P009972_1271920,1271920,2000,2007,23545785.76,18432103.4
P009972,P009972_1271440,1271440,2000,2007,23545785.76,18432103.4
P009972,P009972_1270165,1270165,2000,2007,23545785.76,18432103.4
P009972,P009972_7729747,7729747,2000,2007,23545785.76,18432103.4
P009972,P009972_1267997,1267997,2000,2007,23545785.76,18432103.4
P009972,P009972_9072745,9072745,2000,2007,23545785.76,18432103.4
P009972,P009972_1258074,1258074,2000,2007,23545785.76,18432103.4
P009972,P009972_7729751,7729751,2000,2007,23545785.76,18432103.4
P009972,P009972_1253407,1253407,2000,2007,23545785.76,18432103.4
P009972,P009972_1278148,1278148,2000,2007,23545785.76,18432103.4
P009972,P009972_1277148,1277148,2000,2007,23545785.76,18432103.4
P009972,P009972_9072820,9072820,2000,2007,23545785.76,18432103.4
P009972,P009972_9072816,9072816,2000,2007,23545785.76,18432103.4
P009972,P009972_1273309,1273309,2000,2007,23545785.76,18432103.4
P009972,P009972_1271912,1271912,2000,2007,23545785.76,18432103.4
P009972,P009972_1270908,1270908,2000,2007,23545785.76,18432103.4
P009972,P009972_1270437,1270437,2000,2007,23545785.76,18432103.4
P009972,P009972_1267190,1267190,2000,2007,23545785.76,18432103.4
P009972,P009972_9072818,9072818,2000,2007,23545785.76,18432103.4
P009972,P009972_1262917,1262917,2000,2007,23545785.76,18432103.4
P009972,P009972_1257086,1257086,2000,2007,23545785.76,18432103.4
P009972,P009972_1256572,1256572,2000,2007,23545785.76,18432103.4
P009972,P009972_1256324,1256324,2000,2007,23545785.76,18432103.4
P009972,P009972_1253405,1253405,2000,2007,23545785.76,18432103.4
P010505,P010505_7701212,7701212,2000,2007,16047639.41,16592815.92
P010505,P010505_1273894,1273894,2000,2007,16047639.41,16592815.92
P010505,P010505_7701203,7701203,2000,2007,16047639.41,16592815.92
P010505,P010505_7701204,7701204,2000,2007,16047639.41,16592815.92
P010505,P010505_1269028,1269028,2000,2007,16047639.41,16592815.92
P010505,P010505_7701213,7701213,2000,2007,16047639.41,16592815.92
